,country_destination_encoded,country_destination
96889,7,NDF
96890,10,US
96891,7,NDF
96892,7,NDF
96893,7,NDF
96894,7,NDF
96895,5,GB
96896,10,US
96897,7,NDF
96898,7,NDF
96899,4,FR
96900,10,US
96901,7,NDF
96902,10,US
96903,7,NDF
96904,10,US
96905,7,NDF
96906,7,NDF
96907,10,US
96908,10,US
96909,11,other
96910,10,US
96911,7,NDF
96912,10,US
96913,7,NDF
96914,10,US
96915,7,NDF
96916,7,NDF
96917,7,NDF
96918,10,US
96919,10,US
96920,7,NDF
96921,7,NDF
96922,7,NDF
96923,1,CA
96924,10,US
96925,10,US
96926,10,US
96927,7,NDF
96928,10,US
96929,7,NDF
96930,7,NDF
96931,10,US
96932,10,US
96933,7,NDF
96934,7,NDF
96935,3,ES
96936,7,NDF
96937,10,US
96938,10,US
96939,10,US
96940,4,FR
96941,7,NDF
96942,7,NDF
96943,7,NDF
96944,4,FR
96945,1,CA
96946,10,US
96947,7,NDF
96948,10,US
96949,10,US
96950,4,FR
96951,7,NDF
96952,7,NDF
96953,10,US
96954,7,NDF
96955,7,NDF
96956,7,NDF
96957,10,US
96958,7,NDF
96959,7,NDF
96960,7,NDF
96961,7,NDF
96962,5,GB
96963,10,US
96964,10,US
96965,7,NDF
96966,7,NDF
96967,7,NDF
96968,7,NDF
96969,7,NDF
96970,7,NDF
96971,7,NDF
96972,10,US
96973,7,NDF
96974,10,US
96975,2,DE
96976,11,other
96977,7,NDF
96978,10,US
96979,10,US
96980,10,US
96981,10,US
96982,10,US
96983,7,NDF
96984,7,NDF
96985,7,NDF
96986,10,US
96987,10,US
96988,7,NDF
96989,7,NDF
96990,7,NDF
96991,7,NDF
96992,7,NDF
96993,7,NDF
96994,7,NDF
96995,7,NDF
96996,7,NDF
96997,7,NDF
96998,10,US
96999,7,NDF
97000,7,NDF
97001,10,US
97002,7,NDF
97003,10,US
97004,7,NDF
97005,7,NDF
97006,10,US
97007,7,NDF
97008,7,NDF
97009,10,US
97010,11,other
97011,7,NDF
97012,10,US
97013,10,US
97014,5,GB
97015,7,NDF
97016,10,US
97017,7,NDF
97018,7,NDF
97019,7,NDF
97020,7,NDF
97021,7,NDF
97022,7,NDF
97023,11,other
97024,7,NDF
97025,7,NDF
97026,7,NDF
97027,7,NDF
97028,7,NDF
97029,7,NDF
97030,7,NDF
97031,7,NDF
97032,7,NDF
97033,7,NDF
97034,7,NDF
97035,7,NDF
97036,7,NDF
97037,7,NDF
97038,7,NDF
97039,7,NDF
97040,7,NDF
97041,10,US
97042,10,US
97043,10,US
97044,7,NDF
97045,7,NDF
97046,10,US
97047,1,CA
97048,7,NDF
97049,10,US
97050,7,NDF
97051,2,DE
97052,7,NDF
97053,7,NDF
97054,10,US
97055,8,NL
97056,5,GB
97057,7,NDF
97058,10,US
97059,7,NDF
97060,7,NDF
97061,7,NDF
97062,7,NDF
97063,7,NDF
97064,7,NDF
97065,7,NDF
97066,7,NDF
97067,10,US
97068,7,NDF
97069,7,NDF
97070,10,US
97071,10,US
97072,7,NDF
97073,11,other
97074,7,NDF
97075,10,US
97076,7,NDF
97077,7,NDF
97078,7,NDF
97079,7,NDF
97080,10,US
97081,7,NDF
97082,7,NDF
97083,7,NDF
97084,10,US
97085,7,NDF
97086,7,NDF
97087,7,NDF
97088,7,NDF
97089,7,NDF
97090,6,IT
97091,10,US
97092,10,US
97093,10,US
97094,7,NDF
97095,7,NDF
97096,7,NDF
97097,3,ES
97098,10,US
97099,10,US
97100,7,NDF
97101,10,US
97102,7,NDF
97103,7,NDF
97104,10,US
97105,7,NDF
97106,7,NDF
97107,10,US
97108,10,US
97109,10,US
97110,4,FR
97111,10,US
97112,10,US
97113,10,US
97114,7,NDF
97115,10,US
97116,7,NDF
97117,7,NDF
97118,7,NDF
97119,7,NDF
97120,7,NDF
97121,7,NDF
97122,7,NDF
97123,10,US
97124,2,DE
97125,7,NDF
97126,7,NDF
97127,7,NDF
97128,5,GB
97129,10,US
97130,7,NDF
97131,10,US
97132,10,US
97133,7,NDF
97134,10,US
97135,7,NDF
97136,7,NDF
97137,7,NDF
97138,7,NDF
97139,7,NDF
97140,10,US
97141,10,US
97142,10,US
97143,7,NDF
97144,10,US
97145,7,NDF
97146,11,other
97147,7,NDF
97148,10,US
97149,5,GB
97150,7,NDF
97151,7,NDF
97152,10,US
97153,7,NDF
97154,10,US
97155,11,other
97156,7,NDF
97157,10,US
97158,10,US
97159,7,NDF
97160,7,NDF
97161,7,NDF
97162,7,NDF
97163,7,NDF
97164,7,NDF
97165,7,NDF
97166,10,US
97167,7,NDF
97168,7,NDF
97169,7,NDF
97170,7,NDF
97171,10,US
97172,10,US
97173,7,NDF
97174,10,US
97175,4,FR
97176,7,NDF
97177,7,NDF
97178,6,IT
97179,10,US
97180,10,US
97181,10,US
97182,8,NL
97183,7,NDF
97184,10,US
97185,3,ES
97186,7,NDF
97187,1,CA
97188,7,NDF
97189,7,NDF
97190,7,NDF
97191,7,NDF
97192,10,US
97193,10,US
97194,7,NDF
97195,7,NDF
97196,7,NDF
97197,7,NDF
97198,7,NDF
97199,7,NDF
97200,10,US
97201,10,US
97202,10,US
97203,7,NDF
97204,10,US
97205,7,NDF
97206,11,other
97207,7,NDF
97208,7,NDF
97209,7,NDF
97210,10,US
97211,10,US
97212,10,US
97213,7,NDF
97214,8,NL
97215,7,NDF
97216,10,US
97217,7,NDF
97218,7,NDF
97219,11,other
97220,10,US
97221,7,NDF
97222,7,NDF
97223,7,NDF
97224,7,NDF
97225,7,NDF
97226,7,NDF
97227,6,IT
97228,7,NDF
97229,7,NDF
97230,11,other
97231,10,US
97232,7,NDF
97233,7,NDF
97234,5,GB
97235,7,NDF
97236,10,US
97237,11,other
97238,3,ES
97239,7,NDF
97240,7,NDF
97241,7,NDF
97242,7,NDF
97243,7,NDF
97244,7,NDF
97245,7,NDF
97246,7,NDF
97247,10,US
97248,7,NDF
97249,7,NDF
97250,7,NDF
97251,10,US
97252,7,NDF
97253,7,NDF
97254,10,US
97255,7,NDF
97256,7,NDF
97257,7,NDF
97258,10,US
97259,7,NDF
97260,7,NDF
97261,7,NDF
97262,7,NDF
97263,7,NDF
97264,10,US
97265,10,US
97266,7,NDF
97267,10,US
97268,10,US
97269,10,US
97270,10,US
97271,7,NDF
97272,7,NDF
97273,7,NDF
97274,10,US
97275,10,US
97276,7,NDF
97277,11,other
97278,10,US
97279,10,US
97280,7,NDF
97281,10,US
97282,10,US
97283,7,NDF
97284,10,US
97285,7,NDF
97286,7,NDF
97287,7,NDF
97288,7,NDF
97289,10,US
97290,10,US
97291,10,US
97292,7,NDF
97293,10,US
97294,10,US
97295,7,NDF
97296,10,US
97297,7,NDF
97298,7,NDF
97299,7,NDF
97300,7,NDF
97301,7,NDF
97302,7,NDF
97303,7,NDF
97304,7,NDF
97305,7,NDF
97306,10,US
97307,5,GB
97308,10,US
97309,10,US
97310,10,US
97311,7,NDF
97312,10,US
97313,7,NDF
97314,6,IT
97315,10,US
97316,10,US
97317,10,US
97318,10,US
97319,7,NDF
97320,6,IT
97321,10,US
97322,10,US
97323,7,NDF
97324,7,NDF
97325,4,FR
97326,7,NDF
97327,6,IT
97328,7,NDF
97329,7,NDF
97330,7,NDF
97331,5,GB
97332,7,NDF
97333,10,US
97334,7,NDF
97335,7,NDF
97336,7,NDF
97337,7,NDF
97338,7,NDF
97339,7,NDF
97340,7,NDF
97341,10,US
97342,7,NDF
97343,10,US
97344,7,NDF
97345,7,NDF
97346,5,GB
97347,10,US
97348,7,NDF
97349,7,NDF
97350,11,other
97351,10,US
97352,7,NDF
97353,10,US
97354,10,US
97355,7,NDF
97356,10,US
97357,7,NDF
97358,7,NDF
97359,7,NDF
97360,7,NDF
97361,10,US
97362,7,NDF
97363,7,NDF
97364,10,US
97365,7,NDF
97366,7,NDF
97367,10,US
97368,7,NDF
97369,10,US
97370,10,US
97371,7,NDF
97372,7,NDF
97373,10,US
97374,10,US
97375,7,NDF
97376,7,NDF
97377,10,US
97378,7,NDF
97379,7,NDF
97380,7,NDF
97381,10,US
97382,10,US
97383,7,NDF
97384,7,NDF
97385,7,NDF
97386,10,US
97387,10,US
97388,7,NDF
97389,10,US
97390,4,FR
97391,9,PT
97392,10,US
97393,7,NDF
97394,7,NDF
97395,10,US
97396,11,other
97397,7,NDF
97398,7,NDF
97399,7,NDF
97400,11,other
97401,7,NDF
97402,7,NDF
97403,7,NDF
97404,10,US
97405,7,NDF
97406,7,NDF
97407,7,NDF
97408,7,NDF
97409,7,NDF
97410,7,NDF
97411,7,NDF
97412,7,NDF
97413,7,NDF
97414,7,NDF
97415,5,GB
97416,7,NDF
97417,7,NDF
97418,8,NL
97419,10,US
97420,10,US
97421,7,NDF
97422,7,NDF
97423,7,NDF
97424,10,US
97425,7,NDF
97426,7,NDF
97427,4,FR
97428,7,NDF
97429,7,NDF
97430,7,NDF
97431,7,NDF
97432,7,NDF
97433,10,US
97434,7,NDF
97435,7,NDF
97436,7,NDF
97437,10,US
97438,7,NDF
97439,10,US
97440,7,NDF
97441,4,FR
97442,7,NDF
97443,7,NDF
97444,7,NDF
97445,4,FR
97446,7,NDF
97447,7,NDF
97448,7,NDF
97449,10,US
97450,7,NDF
97451,7,NDF
97452,10,US
97453,7,NDF
97454,7,NDF
97455,7,NDF
97456,10,US
97457,10,US
97458,10,US
97459,7,NDF
97460,7,NDF
97461,0,AU
97462,10,US
97463,7,NDF
97464,7,NDF
97465,7,NDF
97466,4,FR
97467,7,NDF
97468,6,IT
97469,10,US
97470,10,US
97471,7,NDF
97472,7,NDF
97473,10,US
97474,10,US
97475,7,NDF
97476,7,NDF
97477,7,NDF
97478,4,FR
97479,10,US
97480,10,US
97481,7,NDF
97482,7,NDF
97483,7,NDF
97484,7,NDF
97485,10,US
97486,7,NDF
97487,6,IT
97488,10,US
97489,7,NDF
97490,1,CA
97491,7,NDF
97492,11,other
97493,7,NDF
97494,10,US
97495,7,NDF
97496,10,US
97497,7,NDF
97498,5,GB
97499,7,NDF
97500,10,US
97501,7,NDF
97502,7,NDF
97503,5,GB
97504,7,NDF
97505,5,GB
97506,7,NDF
97507,7,NDF
97508,10,US
97509,7,NDF
97510,7,NDF
97511,10,US
97512,7,NDF
97513,7,NDF
97514,7,NDF
97515,10,US
97516,7,NDF
97517,10,US
97518,10,US
97519,7,NDF
97520,7,NDF
97521,7,NDF
97522,7,NDF
97523,7,NDF
97524,7,NDF
97525,7,NDF
97526,7,NDF
97527,7,NDF
97528,10,US
97529,10,US
97530,7,NDF
97531,10,US
97532,7,NDF
97533,10,US
97534,7,NDF
97535,7,NDF
97536,10,US
97537,7,NDF
97538,10,US
97539,3,ES
97540,7,NDF
97541,7,NDF
97542,10,US
97543,7,NDF
97544,7,NDF
97545,11,other
97546,3,ES
97547,10,US
97548,10,US
97549,7,NDF
97550,4,FR
97551,7,NDF
97552,7,NDF
97553,7,NDF
97554,7,NDF
97555,10,US
97556,7,NDF
97557,7,NDF
97558,10,US
97559,10,US
97560,10,US
97561,7,NDF
97562,7,NDF
97563,7,NDF
97564,7,NDF
97565,7,NDF
97566,7,NDF
97567,7,NDF
97568,7,NDF
97569,7,NDF
97570,7,NDF
97571,7,NDF
97572,7,NDF
97573,7,NDF
97574,7,NDF
97575,7,NDF
97576,7,NDF
97577,7,NDF
97578,5,GB
97579,10,US
97580,7,NDF
97581,11,other
97582,11,other
97583,7,NDF
97584,7,NDF
97585,7,NDF
97586,7,NDF
97587,7,NDF
97588,10,US
97589,10,US
97590,11,other
97591,7,NDF
97592,7,NDF
97593,7,NDF
97594,7,NDF
97595,7,NDF
97596,7,NDF
97597,7,NDF
97598,10,US
97599,7,NDF
97600,10,US
97601,7,NDF
97602,7,NDF
97603,7,NDF
97604,7,NDF
97605,7,NDF
97606,7,NDF
97607,10,US
97608,7,NDF
97609,10,US
97610,7,NDF
97611,7,NDF
97612,7,NDF
97613,10,US
97614,10,US
97615,7,NDF
97616,7,NDF
97617,10,US
97618,7,NDF
97619,7,NDF
97620,10,US
97621,7,NDF
97622,10,US
97623,1,CA
97624,7,NDF
97625,4,FR
97626,7,NDF
97627,10,US
97628,10,US
97629,1,CA
97630,10,US
97631,7,NDF
97632,7,NDF
97633,7,NDF
97634,7,NDF
97635,7,NDF
97636,7,NDF
97637,11,other
97638,7,NDF
97639,10,US
97640,7,NDF
97641,7,NDF
97642,10,US
97643,7,NDF
97644,7,NDF
97645,7,NDF
97646,10,US
97647,10,US
97648,7,NDF
97649,7,NDF
97650,7,NDF
97651,7,NDF
97652,10,US
97653,10,US
97654,7,NDF
97655,7,NDF
97656,10,US
97657,7,NDF
97658,10,US
97659,3,ES
97660,10,US
97661,10,US
97662,7,NDF
97663,7,NDF
97664,7,NDF
97665,7,NDF
97666,7,NDF
97667,10,US
97668,3,ES
97669,10,US
97670,7,NDF
97671,10,US
97672,7,NDF
97673,7,NDF
97674,4,FR
97675,7,NDF
97676,7,NDF
97677,7,NDF
97678,10,US
97679,1,CA
97680,10,US
97681,7,NDF
97682,10,US
97683,7,NDF
97684,10,US
97685,7,NDF
97686,11,other
97687,7,NDF
97688,7,NDF
97689,7,NDF
97690,4,FR
97691,10,US
97692,7,NDF
97693,1,CA
97694,10,US
97695,7,NDF
97696,7,NDF
97697,11,other
97698,7,NDF
97699,10,US
97700,7,NDF
97701,7,NDF
97702,7,NDF
97703,7,NDF
97704,7,NDF
97705,7,NDF
97706,7,NDF
97707,10,US
97708,7,NDF
97709,7,NDF
97710,10,US
97711,10,US
97712,7,NDF
97713,4,FR
97714,7,NDF
97715,1,CA
97716,7,NDF
97717,10,US
97718,7,NDF
97719,7,NDF
97720,7,NDF
97721,10,US
97722,7,NDF
97723,11,other
97724,10,US
97725,10,US
97726,7,NDF
97727,7,NDF
97728,7,NDF
97729,10,US
97730,11,other
97731,7,NDF
97732,7,NDF
97733,10,US
97734,7,NDF
97735,10,US
97736,7,NDF
97737,7,NDF
97738,7,NDF
97739,7,NDF
97740,7,NDF
97741,7,NDF
97742,7,NDF
97743,7,NDF
97744,7,NDF
97745,7,NDF
97746,7,NDF
97747,7,NDF
97748,11,other
97749,7,NDF
97750,10,US
97751,7,NDF
97752,7,NDF
97753,10,US
97754,10,US
97755,7,NDF
97756,10,US
97757,7,NDF
97758,7,NDF
97759,7,NDF
97760,7,NDF
97761,10,US
97762,7,NDF
97763,7,NDF
97764,0,AU
97765,7,NDF
97766,7,NDF
97767,7,NDF
97768,7,NDF
97769,7,NDF
97770,7,NDF
97771,7,NDF
97772,7,NDF
97773,10,US
97774,7,NDF
97775,11,other
97776,4,FR
97777,7,NDF
97778,7,NDF
97779,7,NDF
97780,7,NDF
97781,10,US
97782,10,US
97783,7,NDF
97784,10,US
97785,7,NDF
97786,7,NDF
97787,10,US
97788,7,NDF
97789,7,NDF
97790,7,NDF
97791,7,NDF
97792,7,NDF
97793,7,NDF
97794,10,US
97795,7,NDF
97796,7,NDF
97797,7,NDF
97798,10,US
97799,10,US
97800,11,other
97801,7,NDF
97802,7,NDF
97803,7,NDF
97804,10,US
97805,4,FR
97806,7,NDF
97807,10,US
97808,7,NDF
97809,7,NDF
97810,10,US
97811,7,NDF
97812,10,US
97813,7,NDF
97814,7,NDF
97815,7,NDF
97816,7,NDF
97817,10,US
97818,7,NDF
97819,7,NDF
97820,7,NDF
97821,4,FR
97822,10,US
97823,11,other
97824,7,NDF
97825,7,NDF
97826,10,US
97827,7,NDF
97828,10,US
97829,7,NDF
97830,7,NDF
97831,7,NDF
97832,10,US
97833,7,NDF
97834,5,GB
97835,10,US
97836,7,NDF
97837,7,NDF
97838,1,CA
97839,4,FR
97840,10,US
97841,10,US
97842,10,US
97843,7,NDF
97844,10,US
97845,10,US
97846,7,NDF
97847,7,NDF
97848,7,NDF
97849,7,NDF
97850,4,FR
97851,10,US
97852,10,US
97853,7,NDF
97854,11,other
97855,10,US
97856,7,NDF
97857,7,NDF
97858,10,US
97859,10,US
97860,10,US
97861,7,NDF
97862,7,NDF
97863,7,NDF
97864,10,US
97865,10,US
97866,7,NDF
97867,2,DE
97868,7,NDF
97869,11,other
97870,7,NDF
97871,7,NDF
97872,10,US
97873,10,US
97874,6,IT
97875,11,other
97876,7,NDF
97877,7,NDF
97878,7,NDF
97879,10,US
97880,7,NDF
97881,7,NDF
97882,7,NDF
97883,10,US
97884,10,US
97885,3,ES
97886,7,NDF
97887,7,NDF
97888,7,NDF
97889,7,NDF
97890,10,US
97891,10,US
97892,11,other
97893,10,US
97894,7,NDF
97895,4,FR
97896,7,NDF
97897,7,NDF
97898,10,US
97899,10,US
97900,7,NDF
97901,10,US
97902,7,NDF
97903,7,NDF
97904,10,US
97905,7,NDF
97906,7,NDF
97907,7,NDF
97908,10,US
97909,10,US
97910,5,GB
97911,10,US
97912,7,NDF
97913,7,NDF
97914,10,US
97915,7,NDF
97916,10,US
97917,7,NDF
97918,10,US
97919,7,NDF
97920,10,US
97921,1,CA
97922,7,NDF
97923,10,US
97924,7,NDF
97925,7,NDF
97926,7,NDF
97927,7,NDF
97928,10,US
97929,3,ES
97930,10,US
97931,7,NDF
97932,7,NDF
97933,10,US
97934,7,NDF
97935,7,NDF
97936,10,US
97937,10,US
97938,7,NDF
97939,10,US
97940,7,NDF
97941,11,other
97942,7,NDF
97943,7,NDF
97944,10,US
97945,7,NDF
97946,7,NDF
97947,10,US
97948,4,FR
97949,7,NDF
97950,7,NDF
97951,7,NDF
97952,7,NDF
97953,7,NDF
97954,7,NDF
97955,10,US
97956,7,NDF
97957,7,NDF
97958,6,IT
97959,7,NDF
97960,10,US
97961,7,NDF
97962,10,US
97963,7,NDF
97964,7,NDF
97965,10,US
97966,7,NDF
97967,10,US
97968,7,NDF
97969,6,IT
97970,7,NDF
97971,7,NDF
97972,7,NDF
97973,10,US
97974,7,NDF
97975,11,other
97976,7,NDF
97977,7,NDF
97978,7,NDF
97979,10,US
97980,7,NDF
97981,7,NDF
97982,7,NDF
97983,4,FR
97984,7,NDF
97985,5,GB
97986,7,NDF
97987,7,NDF
97988,7,NDF
97989,7,NDF
97990,7,NDF
97991,7,NDF
97992,7,NDF
97993,7,NDF
97994,10,US
97995,7,NDF
97996,10,US
97997,7,NDF
97998,7,NDF
97999,7,NDF
98000,7,NDF
98001,10,US
98002,11,other
98003,7,NDF
98004,7,NDF
98005,10,US
98006,10,US
98007,7,NDF
98008,4,FR
98009,10,US
98010,7,NDF
98011,10,US
98012,7,NDF
98013,10,US
98014,7,NDF
98015,10,US
98016,7,NDF
98017,7,NDF
98018,4,FR
98019,10,US
98020,7,NDF
98021,7,NDF
98022,10,US
98023,10,US
98024,2,DE
98025,7,NDF
98026,10,US
98027,7,NDF
98028,1,CA
98029,7,NDF
98030,10,US
98031,10,US
98032,10,US
98033,7,NDF
98034,7,NDF
98035,10,US
98036,4,FR
98037,7,NDF
98038,10,US
98039,7,NDF
98040,7,NDF
98041,7,NDF
98042,7,NDF
98043,10,US
98044,7,NDF
98045,7,NDF
98046,7,NDF
98047,7,NDF
98048,10,US
98049,7,NDF
98050,7,NDF
98051,10,US
98052,10,US
98053,7,NDF
98054,7,NDF
98055,10,US
98056,7,NDF
98057,7,NDF
98058,7,NDF
98059,7,NDF
98060,7,NDF
98061,7,NDF
98062,7,NDF
98063,7,NDF
98064,10,US
98065,10,US
98066,7,NDF
98067,10,US
98068,7,NDF
98069,11,other
98070,10,US
98071,10,US
98072,11,other
98073,10,US
98074,7,NDF
98075,7,NDF
98076,10,US
98077,10,US
98078,7,NDF
98079,10,US
98080,10,US
98081,10,US
98082,10,US
98083,7,NDF
98084,7,NDF
98085,10,US
98086,7,NDF
98087,10,US
98088,7,NDF
98089,7,NDF
98090,7,NDF
98091,10,US
98092,10,US
98093,7,NDF
98094,7,NDF
98095,7,NDF
98096,7,NDF
98097,7,NDF
98098,7,NDF
98099,10,US
98100,7,NDF
98101,4,FR
98102,7,NDF
98103,10,US
98104,7,NDF
98105,7,NDF
98106,7,NDF
98107,10,US
98108,7,NDF
98109,10,US
98110,7,NDF
98111,7,NDF
98112,7,NDF
98113,10,US
98114,10,US
98115,11,other
98116,7,NDF
98117,10,US
98118,10,US
98119,10,US
98120,3,ES
98121,7,NDF
98122,7,NDF
98123,7,NDF
98124,11,other
98125,7,NDF
98126,7,NDF
98127,7,NDF
98128,7,NDF
98129,10,US
98130,7,NDF
98131,7,NDF
98132,7,NDF
98133,7,NDF
98134,10,US
98135,7,NDF
98136,7,NDF
98137,2,DE
98138,7,NDF
98139,7,NDF
98140,4,FR
98141,10,US
98142,4,FR
98143,7,NDF
98144,7,NDF
98145,7,NDF
98146,7,NDF
98147,4,FR
98148,7,NDF
98149,10,US
98150,10,US
98151,11,other
98152,0,AU
98153,10,US
98154,11,other
98155,7,NDF
98156,10,US
98157,7,NDF
98158,10,US
98159,7,NDF
98160,7,NDF
98161,7,NDF
98162,10,US
98163,7,NDF
98164,10,US
98165,7,NDF
98166,7,NDF
98167,10,US
98168,10,US
98169,10,US
98170,7,NDF
98171,10,US
98172,7,NDF
98173,7,NDF
98174,7,NDF
98175,7,NDF
98176,9,PT
98177,7,NDF
98178,7,NDF
98179,10,US
98180,7,NDF
98181,10,US
98182,7,NDF
98183,10,US
98184,7,NDF
98185,7,NDF
98186,7,NDF
98187,10,US
98188,7,NDF
98189,7,NDF
98190,7,NDF
98191,10,US
98192,7,NDF
98193,7,NDF
98194,7,NDF
98195,7,NDF
98196,1,CA
98197,7,NDF
98198,4,FR
98199,7,NDF
98200,7,NDF
98201,7,NDF
98202,7,NDF
98203,10,US
98204,10,US
98205,7,NDF
98206,11,other
98207,5,GB
98208,10,US
98209,10,US
98210,10,US
98211,10,US
98212,7,NDF
98213,7,NDF
98214,7,NDF
98215,7,NDF
98216,7,NDF
98217,10,US
98218,11,other
98219,7,NDF
98220,7,NDF
98221,7,NDF
98222,4,FR
98223,7,NDF
98224,10,US
98225,7,NDF
98226,7,NDF
98227,10,US
98228,10,US
98229,4,FR
98230,10,US
98231,7,NDF
98232,10,US
98233,7,NDF
98234,11,other
98235,7,NDF
98236,7,NDF
98237,7,NDF
98238,10,US
98239,7,NDF
98240,7,NDF
98241,7,NDF
98242,7,NDF
98243,10,US
98244,3,ES
98245,11,other
98246,10,US
98247,6,IT
98248,7,NDF
98249,3,ES
98250,11,other
98251,7,NDF
98252,10,US
98253,7,NDF
98254,10,US
98255,7,NDF
98256,7,NDF
98257,7,NDF
98258,7,NDF
98259,7,NDF
98260,10,US
98261,10,US
98262,7,NDF
98263,10,US
98264,10,US
98265,10,US
98266,7,NDF
98267,10,US
98268,10,US
98269,7,NDF
98270,7,NDF
98271,10,US
98272,3,ES
98273,7,NDF
98274,7,NDF
98275,7,NDF
98276,11,other
98277,7,NDF
98278,10,US
98279,7,NDF
98280,10,US
98281,10,US
98282,7,NDF
98283,10,US
98284,7,NDF
98285,7,NDF
98286,7,NDF
98287,10,US
98288,7,NDF
98289,7,NDF
98290,7,NDF
98291,7,NDF
98292,7,NDF
98293,10,US
98294,7,NDF
98295,10,US
98296,7,NDF
98297,10,US
98298,10,US
98299,8,NL
98300,7,NDF
98301,7,NDF
98302,7,NDF
98303,5,GB
98304,1,CA
98305,7,NDF
98306,10,US
98307,7,NDF
98308,10,US
98309,10,US
98310,7,NDF
98311,10,US
98312,4,FR
98313,7,NDF
98314,6,IT
98315,7,NDF
98316,7,NDF
98317,7,NDF
98318,7,NDF
98319,10,US
98320,7,NDF
98321,10,US
98322,7,NDF
98323,7,NDF
98324,10,US
98325,7,NDF
98326,10,US
98327,10,US
98328,10,US
98329,7,NDF
98330,10,US
98331,7,NDF
98332,10,US
98333,7,NDF
98334,7,NDF
98335,7,NDF
98336,7,NDF
98337,7,NDF
98338,10,US
98339,6,IT
98340,7,NDF
98341,7,NDF
98342,7,NDF
98343,7,NDF
98344,10,US
98345,10,US
98346,3,ES
98347,7,NDF
98348,7,NDF
98349,7,NDF
98350,7,NDF
98351,10,US
98352,7,NDF
98353,7,NDF
98354,10,US
98355,7,NDF
98356,10,US
98357,7,NDF
98358,7,NDF
98359,10,US
98360,10,US
98361,10,US
98362,7,NDF
98363,7,NDF
98364,7,NDF
98365,7,NDF
98366,10,US
98367,7,NDF
98368,7,NDF
98369,10,US
98370,7,NDF
98371,7,NDF
98372,10,US
98373,10,US
98374,10,US
98375,10,US
98376,10,US
98377,11,other
98378,7,NDF
98379,1,CA
98380,7,NDF
98381,10,US
98382,7,NDF
98383,7,NDF
98384,7,NDF
98385,4,FR
98386,7,NDF
98387,5,GB
98388,10,US
98389,11,other
98390,7,NDF
98391,7,NDF
98392,7,NDF
98393,7,NDF
98394,6,IT
98395,7,NDF
98396,7,NDF
98397,7,NDF
98398,10,US
98399,10,US
98400,7,NDF
98401,7,NDF
98402,4,FR
98403,10,US
98404,7,NDF
98405,6,IT
98406,7,NDF
98407,7,NDF
98408,7,NDF
98409,7,NDF
98410,7,NDF
98411,10,US
98412,10,US
98413,7,NDF
98414,11,other
98415,10,US
98416,10,US
98417,7,NDF
98418,11,other
98419,10,US
98420,7,NDF
98421,11,other
98422,10,US
98423,7,NDF
98424,10,US
98425,7,NDF
98426,10,US
98427,7,NDF
98428,10,US
98429,7,NDF
98430,7,NDF
98431,10,US
98432,7,NDF
98433,10,US
98434,7,NDF
98435,10,US
98436,7,NDF
98437,3,ES
98438,7,NDF
98439,7,NDF
98440,10,US
98441,7,NDF
98442,7,NDF
98443,10,US
98444,7,NDF
98445,10,US
98446,10,US
98447,7,NDF
98448,7,NDF
98449,7,NDF
98450,7,NDF
98451,7,NDF
98452,7,NDF
98453,7,NDF
98454,7,NDF
98455,7,NDF
98456,7,NDF
98457,10,US
98458,7,NDF
98459,7,NDF
98460,4,FR
98461,7,NDF
98462,7,NDF
98463,10,US
98464,7,NDF
98465,7,NDF
98466,10,US
98467,7,NDF
98468,7,NDF
98469,7,NDF
98470,7,NDF
98471,10,US
98472,7,NDF
98473,7,NDF
98474,7,NDF
98475,7,NDF
98476,7,NDF
98477,7,NDF
98478,7,NDF
98479,7,NDF
98480,1,CA
98481,7,NDF
98482,7,NDF
98483,7,NDF
98484,7,NDF
98485,7,NDF
98486,7,NDF
98487,6,IT
98488,7,NDF
98489,5,GB
98490,7,NDF
98491,7,NDF
98492,7,NDF
98493,7,NDF
98494,7,NDF
98495,7,NDF
98496,7,NDF
98497,7,NDF
98498,7,NDF
98499,7,NDF
98500,7,NDF
98501,7,NDF
98502,7,NDF
98503,7,NDF
98504,7,NDF
98505,7,NDF
98506,7,NDF
98507,7,NDF
98508,10,US
98509,5,GB
98510,10,US
98511,7,NDF
98512,11,other
98513,7,NDF
98514,7,NDF
98515,7,NDF
98516,10,US
98517,10,US
98518,7,NDF
98519,10,US
98520,7,NDF
98521,7,NDF
98522,7,NDF
98523,7,NDF
98524,7,NDF
98525,7,NDF
98526,7,NDF
98527,7,NDF
98528,10,US
98529,4,FR
98530,5,GB
98531,10,US
98532,10,US
98533,10,US
98534,7,NDF
98535,10,US
98536,7,NDF
98537,10,US
98538,7,NDF
98539,10,US
98540,7,NDF
98541,7,NDF
98542,7,NDF
98543,10,US
98544,10,US
98545,7,NDF
98546,4,FR
98547,7,NDF
98548,7,NDF
98549,7,NDF
98550,10,US
98551,10,US
98552,10,US
98553,7,NDF
98554,7,NDF
98555,11,other
98556,8,NL
98557,10,US
98558,6,IT
98559,7,NDF
98560,7,NDF
98561,10,US
98562,7,NDF
98563,10,US
98564,7,NDF
98565,7,NDF
98566,7,NDF
98567,7,NDF
98568,10,US
98569,10,US
98570,10,US
98571,7,NDF
98572,7,NDF
98573,7,NDF
98574,10,US
98575,7,NDF
98576,10,US
98577,7,NDF
98578,7,NDF
98579,7,NDF
98580,7,NDF
